unit,run,asset,half,layer,expert,price,bias
b/strided/h1,b,strided,h1,9,21,0.00783772759,0.00755834579
b/strided/h1,b,strided,h1,9,22,0.00369168158,-0.00243616104
b/strided/h1,b,strided,h1,9,23,0.00422159109,0.00056219101
b/strided/h1,b,strided,h1,9,24,0.0116446586,0.00955724716
b/strided/h1,b,strided,h1,9,25,0.00845287639,-0.00843286514
b/strided/h1,b,strided,h1,9,26,0.00909655021,0.00555944443
b/strided/h1,b,strided,h1,9,27,0.0086229629,0.00955724716
b/strided/h1,b,strided,h1,9,28,-0.058140006,0.00256109238
b/strided/h1,b,strided,h1,9,29,0.00921414924,-0.000437259674
b/strided/h1,b,strided,h1,9,30,-0.0178078921,0.00356054306
b/strided/h1,b,strided,h1,9,31,0.00130255792,0.00356054306
b/strided/h1,b,strided,h1,9,32,0.00803181149,0.00256109238
b/strided/h1,b,strided,h1,9,33,-0.00192645573,-0.00443506241
b/strided/h1,b,strided,h1,9,34,0.0113026629,-0.00643396378
b/strided/h1,b,strided,h1,9,35,0.00982691992,-0.000437259674
b/strided/h1,b,strided,h1,9,36,0.00291020322,-0.00443506241
b/strided/h1,b,strided,h1,9,37,0.00867711279,0.00455999374
b/strided/h1,b,strided,h1,9,38,0.00625810485,0.00156164169
b/strided/h1,b,strided,h1,9,39,0.00329888977,0.00156164169
b/strided/h1,b,strided,h1,9,40,0.00763271927,-0.00243616104
b/strided/h1,b,strided,h1,9,41,-0.00500527451,0.00555944443
b/strided/h1,b,strided,h1,9,42,0.00165509192,0.00455999374
b/strided/h1,b,strided,h1,9,43,0.0052883126,-0.00643396378
b/strided/h1,b,strided,h1,9,44,0.00642041202,0.00256109238
b/strided/h1,b,strided,h1,9,45,0.00712963372,0.00156164169
b/strided/h1,b,strided,h1,9,46,0.00653934284,0.00256109238
b/strided/h1,b,strided,h1,9,47,-0.0411367128,0.00056219101
b/strided/h1,b,strided,h1,9,48,0.00930455133,-0.00343561172
b/strided/h1,b,strided,h1,9,49,0.00758307559,-0.000437259674
b/strided/h1,b,strided,h1,9,50,-0.00929757868,-0.0144295692
b/strided/h1,b,strided,h1,9,51,0.000606222929,0.00655889511
b/strided/h1,b,strided,h1,9,52,0.00769109364,-0.00943231583
b/strided/h1,b,strided,h1,9,53,0.00749718576,0.00455999374
b/strided/h1,b,strided,h1,9,54,0.00991529311,-0.00343561172
b/strided/h1,b,strided,h1,9,55,0.00727169254,-0.00243616104
b/strided/h1,b,strided,h1,9,56,0.0112342852,0.00855779648
b/strided/h1,b,strided,h1,9,57,0.00408496933,0.00655889511
b/strided/h1,b,strided,h1,9,58,-0.0163581661,-0.00743341446
b/strided/h1,b,strided,h1,9,59,0.00594779515,0.00156164169
b/strided/h1,b,strided,h1,9,60,-0.0333645317,0.00356054306
b/strided/h1,b,strided,h1,9,61,0.010133353,0.00156164169
b/strided/h1,b,strided,h1,9,62,-0.0554446663,0.00056219101
b/strided/h1,b,strided,h1,9,63,-0.0121782348,0.00755834579
b/strided/h2,b,strided,h2,2,0,0.0105686073,0.00360739231
b/strided/h2,b,strided,h2,2,1,-0.0203747943,-0.00738656521
b/strided/h2,b,strided,h2,2,2,-0.00820558873,-0.00138986111
b/strided/h2,b,strided,h2,2,3,-0.000702063837,0.00160849094
b/strided/h2,b,strided,h2,2,4,-0.00755354744,-0.00738656521
b/strided/h2,b,strided,h2,2,5,0.0127397889,0.00460684299
b/strided/h2,b,strided,h2,2,6,0.00755959022,-0.00438821316
b/strided/h2,b,strided,h2,2,7,-0.00295711291,-0.00638711452
b/strided/h2,b,strided,h2,2,8,0.0129581505,0.00760519505
b/strided/h2,b,strided,h2,2,9,0.00795299578,0.00160849094
b/strided/h2,b,strided,h2,2,10,0.0125338325,0.00660574436
b/strided/h2,b,strided,h2,2,11,0.000851744036,-0.00138986111
b/strided/h2,b,strided,h2,2,12,0.00356230204,-0.00538766384
b/strided/h2,b,strided,h2,2,13,0.00749490056,0.00260794163
b/strided/h2,b,strided,h2,2,14,0.00194860687,-0.000390410423
b/strided/h2,b,strided,h2,2,15,-0.00151158851,0.00160849094
b/strided/h2,b,strided,h2,2,16,-0.105797197,-0.0263761282
b/strided/h2,b,strided,h2,2,17,0.00171645283,0.00160849094
b/strided/h2,b,strided,h2,2,18,0.00346145052,0.00160849094
b/strided/h2,b,strided,h2,2,19,0.00207978133,0.00460684299
b/strided/h2,b,strided,h2,2,20,0.0084061685,0.00860464573
b/strided/h2,b,strided,h2,2,21,-0.00530216126,-0.00838601589
b/strided/h2,b,strided,h2,2,22,-0.00664893613,-0.00338876247
b/strided/h2,b,strided,h2,2,23,0.00103907957,-0.00238931179
b/strided/h2,b,strided,h2,2,24,-0.00466104253,-0.00638711452
b/strided/h2,b,strided,h2,2,25,0.0135818312,0.00560629368
b/strided/h2,b,strided,h2,2,26,0.0096243212,0.00560629368
b/strided/h2,b,strided,h2,2,27,-0.00018474814,-0.00338876247
b/strided/h2,b,strided,h2,2,28,0.00317382086,-0.000390410423
b/strided/h2,b,strided,h2,2,29,-0.00639419612,0.00060904026
b/strided/h2,b,strided,h2,2,30,0.0080170135,0.00160849094
b/strided/h2,b,strided,h2,2,31,-0.00810642522,-0.00138986111
b/strided/h2,b,strided,h2,2,32,0.00847072126,-0.00138986111
b/strided/h2,b,strided,h2,2,33,0.00400655642,0.00160849094
b/strided/h2,b,strided,h2,2,34,0.013758802,0.00560629368
b/strided/h2,b,strided,h2,2,35,0.00541952457,0.00360739231
b/strided/h2,b,strided,h2,2,36,-0.000172565044,0.00160849094
b/strided/h2,b,strided,h2,2,37,0.00895563578,0.00560629368
b/strided/h2,b,strided,h2,2,38,0.00364959072,-0.00338876247
b/strided/h2,b,strided,h2,2,39,0.0103651022,-0.00338876247
b/strided/h2,b,strided,h2,2,40,0.00463128481,0.00360739231
b/strided/h2,b,strided,h2,2,41,-0.0255669363,-0.00738656521
b/strided/h2,b,strided,h2,2,42,0.0165902243,0.00960409641
b/strided/h2,b,strided,h2,2,43,-0.00696211663,-0.00438821316
b/strided/h2,b,strided,h2,2,44,-0.00908118049,-0.000390410423
b/strided/h2,b,strided,h2,2,45,0.00398840215,-0.00138986111
b/strided/h2,b,strided,h2,2,46,0.0185733449,0.00960409641
b/strided/h2,b,strided,h2,2,47,-0.0108780496,-0.00338876247
b/strided/h2,b,strided,h2,2,48,0.00226691942,-0.000390410423
b/strided/h2,b,strided,h2,2,49,7.01292374e-05,0.00060904026
b/strided/h2,b,strided,h2,2,50,0.0173402696,0.0106035471
b/strided/h2,b,strided,h2,2,51,-0.0170032045,-0.00438821316
b/strided/h2,b,strided,h2,2,52,0.00297110127,0.00160849094
b/strided/h2,b,strided,h2,2,53,0.00810920652,0.00460684299
b/strided/h2,b,strided,h2,2,54,0.00109674427,-0.000390410423
b/strided/h2,b,strided,h2,2,55,-0.0023184361,0.00060904026
b/strided/h2,b,strided,h2,2,56,0.0147879819,0.00360739231
b/strided/h2,b,strided,h2,2,57,0.000726390812,0.00260794163
b/strided/h2,b,strided,h2,2,58,-0.00696552108,-0.00638711452
b/strided/h2,b,strided,h2,2,59,-0.0218339197,-0.00938546658
b/strided/h2,b,strided,h2,2,60,0.00652183611,0.00060904026
b/strided/h2,b,strided,h2,2,61,0.00614527538,0.00660574436
b/strided/h2,b,strided,h2,2,62,-0.00929894653,-0.00338876247
b/strided/h2,b,strided,h2,2,63,0.000764796692,0.00360739231
b/strided/h2,b,strided,h2,3,0,-0.00037699418,-0.00579369068
b/strided/h2,b,strided,h2,3,1,-0.0124072055,-0.00379478931
b/strided/h2,b,strided,h2,3,2,-0.00317551048,0.00020301342
b/strided/h2,b,strided,h2,3,3,0.0109582269,0.00220191479
b/strided/h2,b,strided,h2,3,4,-0.00611338384,-0.00379478931
b/strided/h2,b,strided,h2,3,5,0.00394151973,0.00020301342
b/strided/h2,b,strided,h2,3,6,-0.00146861134,0.0012024641
b/strided/h2,b,strided,h2,3,7,0.00868410485,0.00220191479
b/strided/h2,b,strided,h2,3,8,-0.0016524153,-0.00479424
b/strided/h2,b,strided,h2,3,9,0.000133603422,-0.00179588795
b/strided/h2,b,strided,h2,3,10,0.0103247274,0.00220191479
b/strided/h2,b,strided,h2,3,11,0.0090556681,0.00320136547
b/strided/h2,b,strided,h2,3,12,0.0103173261,0.00420081615
b/strided/h2,b,strided,h2,3,13,0.000598369708,-0.00179588795
b/strided/h2,b,strided,h2,3,14,0.00784201229,0.00520026684
b/strided/h2,b,strided,h2,3,15,0.001322229,0.00220191479
b/strided/h2,b,strided,h2,3,16,-0.0025790496,-0.00679314137
b/strided/h2,b,strided,h2,3,17,0.0118552508,0.00619971752
b/strided/h2,b,strided,h2,3,18,-0.00545714183,0.00220191479
b/strided/h2,b,strided,h2,3,19,0.00509593457,-0.00379478931
b/strided/h2,b,strided,h2,3,20,0.00567702072,0.00420081615
b/strided/h2,b,strided,h2,3,21,-0.0233424757,-0.00779259205
b/strided/h2,b,strided,h2,3,22,0.00872851404,0.00020301342
b/strided/h2,b,strided,h2,3,23,-0.00688048444,-0.00279533863
b/strided/h2,b,strided,h2,3,24,0.0121809361,0.00919806957
b/strided/h2,b,strided,h2,3,25,0.0067369459,0.00520026684
b/strided/h2,b,strided,h2,3,26,0.00172455942,0.00320136547
b/strided/h2,b,strided,h2,3,27,-0.00273754393,0.00020301342
b/strided/h2,b,strided,h2,3,28,-0.0230602505,-0.0117903948
b/strided/h2,b,strided,h2,3,29,-0.00570363683,0.00320136547
b/strided/h2,b,strided,h2,3,30,-0.00733323714,0.00420081615
b/strided/h2,b,strided,h2,3,31,-0.00223475827,-0.000796437263
b/strided/h2,b,strided,h2,3,32,0.00577230061,-0.00579369068
b/strided/h2,b,strided,h2,3,33,0.00421932394,0.00520026684
b/strided/h2,b,strided,h2,3,34,-0.00339876061,-0.00179588795
b/strided/h2,b,strided,h2,3,35,0.0125244992,0.00520026684
b/strided/h2,b,strided,h2,3,36,0.00363256836,0.0012024641
b/strided/h2,b,strided,h2,3,37,0.012882514,-0.00179588795
b/strided/h2,b,strided,h2,3,38,0.0001127092,0.00020301342
b/strided/h2,b,strided,h2,3,39,0.00419359895,-0.00179588795
b/strided/h2,b,strided,h2,3,40,-0.000682391383,-0.00179588795
b/strided/h2,b,strided,h2,3,41,-0.00747644288,-0.00279533863
b/strided/h2,b,strided,h2,3,42,-0.00240658728,-0.00379478931
b/strided/h2,b,strided,h2,3,43,0.003606523,0.00420081615
b/strided/h2,b,strided,h2,3,44,-0.00671937356,0.00020301342
b/strided/h2,b,strided,h2,3,45,-0.0409547588,-0.00579369068
b/strided/h2,b,strided,h2,3,46,-0.00208866449,-0.00879204273
b/strided/h2,b,strided,h2,3,47,0.00581044944,0.00220191479
b/strided/h2,b,strided,h2,3,48,0.0143034147,0.00719916821
b/strided/h2,b,strided,h2,3,49,0.0127384505,0.00719916821
b/strided/h2,b,strided,h2,3,50,-0.0012919618,-0.00279533863
b/strided/h2,b,strided,h2,3,51,-0.002949431,-0.00279533863
b/strided/h2,b,strided,h2,3,52,-0.00746347701,-0.00679314137
b/strided/h2,b,strided,h2,3,53,-0.0166867584,-0.00279533863
b/strided/h2,b,strided,h2,3,54,0.00215261297,0.00220191479
b/strided/h2,b,strided,h2,3,55,0.00355627069,0.0012024641
b/strided/h2,b,strided,h2,3,56,0.00220521594,-0.000796437263
b/strided/h2,b,strided,h2,3,57,-0.00015728494,-0.000796437263
b/strided/h2,b,strided,h2,3,58,-0.00568175262,-0.000796437263
b/strided/h2,b,strided,h2,3,59,0.0072438564,0.00320136547
b/strided/h2,b,strided,h2,3,60,-0.00717405362,0.00020301342
b/strided/h2,b,strided,h2,3,61,-0.00844447819,-0.00179588795
b/strided/h2,b,strided,h2,3,62,0.0113158027,0.00819861889
b/strided/h2,b,strided,h2,3,63,-0.00334818421,0.00020301342
b/strided/h2,b,strided,h2,4,0,-0.00529096856,-0.00299835205
b/strided/h2,b,strided,h2,4,1,0.0120231132,0.00199890137
b/strided/h2,b,strided,h2,4,2,0.0014801908,0.00199890137
b/strided/h2,b,strided,h2,4,3,-0.0317338903,-0.0129928589
b/strided/h2,b,strided,h2,4,4,-0.0118888125,0.000999450684
b/strided/h2,b,strided,h2,4,5,0.000113809263,-0.00799560547
b/strided/h2,b,strided,h2,4,6,0.00481731795,0
b/strided/h2,b,strided,h2,4,7,-0.0036381923,-0.00199890137
b/strided/h2,b,strided,h2,4,8,-0.00582410883,-0.00199890137
b/strided/h2,b,strided,h2,4,9,0.00186554228,0.00299835205
b/strided/h2,b,strided,h2,4,10,3.81719001e-05,-0.00199890137
b/strided/h2,b,strided,h2,4,11,0.0112257369,0.00399780273
b/strided/h2,b,strided,h2,4,12,0.00675236505,0.00399780273
b/strided/h2,b,strided,h2,4,13,0.00593001281,0.00499725342
b/strided/h2,b,strided,h2,4,14,0.00133239363,-0.00299835205
b/strided/h2,b,strided,h2,4,15,0.00773734298,0.00399780273
b/strided/h2,b,strided,h2,4,16,-0.00575348664,-0.00499725342
b/strided/h2,b,strided,h2,4,17,0.00332928241,-0.000999450684
b/strided/h2,b,strided,h2,4,18,-0.00506401922,0
b/strided/h2,b,strided,h2,4,19,-0.0106759008,0
b/strided/h2,b,strided,h2,4,20,0.00144964528,-0.00199890137
b/strided/h2,b,strided,h2,4,21,0.00160813124,0.00199890137
b/strided/h2,b,strided,h2,4,22,-0.00419864173,-0.00499725342
b/strided/h2,b,strided,h2,4,23,0.0022454213,0.000999450684
b/strided/h2,b,strided,h2,4,24,-0.00337555002,-0.00199890137
b/strided/h2,b,strided,h2,4,25,-0.00118154682,0.00199890137
b/strided/h2,b,strided,h2,4,26,-0.00351871106,-0.00299835205
b/strided/h2,b,strided,h2,4,27,-0.00877808708,-0.00199890137
b/strided/h2,b,strided,h2,4,28,0.0146224236,0.00799560547
b/strided/h2,b,strided,h2,4,29,0.00648076438,-0.000999450684
b/strided/h2,b,strided,h2,4,30,-0.00162494996,0.00199890137
b/strided/h2,b,strided,h2,4,31,0.00650058665,-0.00399780273
b/strided/h2,b,strided,h2,4,32,0.00162444335,0.000999450684
b/strided/h2,b,strided,h2,4,33,-0.0117602993,0.00399780273
b/strided/h2,b,strided,h2,4,34,0.00314445586,0.00499725342
b/strided/h2,b,strided,h2,4,35,0.000987256659,0
b/strided/h2,b,strided,h2,4,36,0.0151613567,0.00899505615
b/strided/h2,b,strided,h2,4,37,-0.00502662848,-0.00199890137
b/strided/h2,b,strided,h2,4,38,-0.00940635915,-0.00799560547
b/strided/h2,b,strided,h2,4,39,0.0110733637,0.00799560547
b/strided/h2,b,strided,h2,4,40,-0.00339346622,-0.00199890137
b/strided/h2,b,strided,h2,4,41,0.00839564182,0.00399780273
b/strided/h2,b,strided,h2,4,42,-0.0164224116,-0.00799560547
b/strided/h2,b,strided,h2,4,43,0.00550102421,0.00299835205
b/strided/h2,b,strided,h2,4,44,0.0148127217,0.00799560547
b/strided/h2,b,strided,h2,4,45,0.000505591524,-0.00199890137
b/strided/h2,b,strided,h2,4,46,-0.0108737752,-0.000999450684
b/strided/h2,b,strided,h2,4,47,0.00602803078,0.000999450684
b/strided/h2,b,strided,h2,4,48,-0.0100098264,0
b/strided/h2,b,strided,h2,4,49,0.0106679134,0.0059967041
b/strided/h2,b,strided,h2,4,50,-0.00419044738,-0.00499725342
b/strided/h2,b,strided,h2,4,51,-0.00352985247,-0.00399780273
b/strided/h2,b,strided,h2,4,52,0.0040673453,-0.00199890137
b/strided/h2,b,strided,h2,4,53,-0.00619802832,-0.00299835205
b/strided/h2,b,strided,h2,4,54,0.00599170548,-0.00299835205
b/strided/h2,b,strided,h2,4,55,0.00796313376,0.00199890137
b/strided/h2,b,strided,h2,4,56,0.00635721233,0.00399780273
b/strided/h2,b,strided,h2,4,57,0.0102502087,0.00699615479
b/strided/h2,b,strided,h2,4,58,0.00835246198,0
b/strided/h2,b,strided,h2,4,59,-0.00643018376,-0.00199890137
b/strided/h2,b,strided,h2,4,60,-0.0161501367,-0.000999450684
b/strided/h2,b,strided,h2,4,61,-0.00139721039,0
b/strided/h2,b,strided,h2,4,62,0.00929388755,0.00499725342
b/strided/h2,b,strided,h2,4,63,-0.0123945151,-0.0059967041
b/strided/h2,b,strided,h2,5,0,0.00768818364,0.0050753355
b/strided/h2,b,strided,h2,5,1,0.000693137597,0.00207698345
b/strided/h2,b,strided,h2,5,2,0.00312037098,7.80820847e-05
b/strided/h2,b,strided,h2,5,3,-0.00251490499,7.80820847e-05
b/strided/h2,b,strided,h2,5,4,-0.000248881683,-0.00491917133
b/strided/h2,b,strided,h2,5,5,0.000710993379,-0.000921368599
b/strided/h2,b,strided,h2,5,6,0.00780298778,0.00107753277
b/strided/h2,b,strided,h2,5,7,0.00323112153,0.00207698345
b/strided/h2,b,strided,h2,5,8,0.00249110565,7.80820847e-05
b/strided/h2,b,strided,h2,5,9,-0.00109018448,-0.00192081928
b/strided/h2,b,strided,h2,5,10,0.0086767616,0.00407588482
b/strided/h2,b,strided,h2,5,11,0.000897218313,0.00107753277
b/strided/h2,b,strided,h2,5,12,0.00477596356,0.00407588482
b/strided/h2,b,strided,h2,5,13,-0.00673394201,-0.00192081928
b/strided/h2,b,strided,h2,5,14,-0.0125986828,-0.00292026997
b/strided/h2,b,strided,h2,5,15,0.00359286026,-0.00292026997
b/strided/h2,b,strided,h2,5,16,0.00917447901,0.00107753277
b/strided/h2,b,strided,h2,5,17,-0.00255998799,-0.000921368599
b/strided/h2,b,strided,h2,5,18,0.00573286724,-0.00391972065
b/strided/h2,b,strided,h2,5,19,-0.0138019148,-0.00292026997
b/strided/h2,b,strided,h2,5,20,0.00807832817,-0.00292026997
b/strided/h2,b,strided,h2,5,21,-0.00586922529,0.00107753277
b/strided/h2,b,strided,h2,5,22,0.00178849122,0.00307643414
b/strided/h2,b,strided,h2,5,23,0.00618625556,0.00307643414
b/strided/h2,b,strided,h2,5,24,0.00682625717,0.0050753355
b/strided/h2,b,strided,h2,5,25,-0.00121774028,7.80820847e-05
b/strided/h2,b,strided,h2,5,26,-0.0152529834,-0.0069180727
b/strided/h2,b,strided,h2,5,27,-0.00126097414,-0.00192081928
b/strided/h2,b,strided,h2,5,28,0.00088006242,0.00107753277
b/strided/h2,b,strided,h2,5,29,-0.00168278038,-0.00192081928
b/strided/h2,b,strided,h2,5,30,-0.0114100642,-0.00591862202
b/strided/h2,b,strided,h2,5,31,0.00635767107,-0.00192081928
b/strided/h2,b,strided,h2,5,32,-0.0085468373,-0.00591862202
b/strided/h2,b,strided,h2,5,33,-0.00629364948,7.80820847e-05
b/strided/h2,b,strided,h2,5,34,0.00831488131,0.00307643414
b/strided/h2,b,strided,h2,5,35,-0.00865071423,0.00207698345
b/strided/h2,b,strided,h2,5,36,-0.00225721921,-0.00192081928
b/strided/h2,b,strided,h2,5,37,0.0107541199,0.00707423687
b/strided/h2,b,strided,h2,5,38,-0.0024048222,-0.00192081928
b/strided/h2,b,strided,h2,5,39,-0.0161355456,-0.00292026997
b/strided/h2,b,strided,h2,5,40,0.00835636987,0.0050753355
b/strided/h2,b,strided,h2,5,41,0.0104093769,0.00307643414
b/strided/h2,b,strided,h2,5,42,0.00742913115,0.00307643414
b/strided/h2,b,strided,h2,5,43,0.00298229589,0.00107753277
b/strided/h2,b,strided,h2,5,44,0.00563719853,-0.00192081928
b/strided/h2,b,strided,h2,5,45,0.00420318714,-0.000921368599
b/strided/h2,b,strided,h2,5,46,-0.0015571105,0.00107753277
b/strided/h2,b,strided,h2,5,47,0.00861594391,7.80820847e-05
b/strided/h2,b,strided,h2,5,48,-0.00851239932,-0.00292026997
b/strided/h2,b,strided,h2,5,49,-0.0296808883,-0.00891697407
b/strided/h2,b,strided,h2,5,50,-0.00513140734,-0.00292026997
b/strided/h2,b,strided,h2,5,51,-0.00473889119,0.00107753277
b/strided/h2,b,strided,h2,5,52,0.00748559444,0.00207698345
b/strided/h2,b,strided,h2,5,53,0.00759690239,0.00207698345
b/strided/h2,b,strided,h2,5,54,-0.00441296647,-0.000921368599
b/strided/h2,b,strided,h2,5,55,0.00909412264,0.00307643414
b/strided/h2,b,strided,h2,5,56,-0.0234088476,-0.00791752338
b/strided/h2,b,strided,h2,5,57,0.00791885082,0.00407588482
b/strided/h2,b,strided,h2,5,58,-0.00238884256,-0.00491917133
b/strided/h2,b,strided,h2,5,59,0.00337077428,-0.00192081928
b/strided/h2,b,strided,h2,5,60,-0.00072121869,0.00407588482
b/strided/h2,b,strided,h2,5,61,0.00401147718,0.00407588482
b/strided/h2,b,strided,h2,5,62,-0.000485620156,0.00607478619
b/strided/h2,b,strided,h2,5,63,0.00668390405,0.00407588482
b/strided/h2,b,strided,h2,6,0,0.0031911675,0.00357615948
b/strided/h2,b,strided,h2,6,1,-0.0215021316,-0.0114156008
b/strided/h2,b,strided,h2,6,2,-0.00529146519,-0.00441944599
b/strided/h2,b,strided,h2,6,3,-0.0124611044,-0.00441944599
b/strided/h2,b,strided,h2,6,4,-0.0041477233,-0.00341999531
b/strided/h2,b,strided,h2,6,5,-0.0169771947,0.000577807426
b/strided/h2,b,strided,h2,6,6,0.00766301995,0.000577807426
b/strided/h2,b,strided,h2,6,7,0.00463937131,0.00457561016
b/strided/h2,b,strided,h2,6,8,0.00621655771,0.00357615948
b/strided/h2,b,strided,h2,6,9,0.00532788599,0.00257670879
b/strided/h2,b,strided,h2,6,10,0.0053076828,0.00757396221
b/strided/h2,b,strided,h2,6,11,-0.00957110709,-0.00741779804
b/strided/h2,b,strided,h2,6,12,-0.000304639325,0.00357615948
b/strided/h2,b,strided,h2,6,13,0.00594135189,0.000577807426
b/strided/h2,b,strided,h2,6,14,0.0100986352,-0.000421643257
b/strided/h2,b,strided,h2,6,15,0.000713051311,0.00257670879
b/strided/h2,b,strided,h2,6,16,-0.0037144455,0.00157725811
b/strided/h2,b,strided,h2,6,17,-0.00192047095,-0.000421643257
b/strided/h2,b,strided,h2,6,18,-0.0170446168,-0.00641834736
b/strided/h2,b,strided,h2,6,19,0.00615487622,0.000577807426
b/strided/h2,b,strided,h2,6,20,0.00727012662,0.00157725811
b/strided/h2,b,strided,h2,6,21,0.00333843056,-0.000421643257
b/strided/h2,b,strided,h2,6,22,0.00318196045,-0.00242054462
b/strided/h2,b,strided,h2,6,23,0.00988603571,0.00357615948
b/strided/h2,b,strided,h2,6,24,0.00376187918,-0.000421643257
b/strided/h2,b,strided,h2,6,25,0.00598535502,-0.000421643257
b/strided/h2,b,strided,h2,6,26,0.0102670435,0.00357615948
b/strided/h2,b,strided,h2,6,27,-0.00302915087,-0.00741779804
b/strided/h2,b,strided,h2,6,28,-0.0157687534,0.00157725811
b/strided/h2,b,strided,h2,6,29,0.0121080279,0.00357615948
b/strided/h2,b,strided,h2,6,30,-0.00443997791,-0.00341999531
b/strided/h2,b,strided,h2,6,31,-0.00353410187,0.00157725811
b/strided/h2,b,strided,h2,6,32,-0.00571036896,-0.00142109394
b/strided/h2,b,strided,h2,6,33,0.00245341939,0.000577807426
b/strided/h2,b,strided,h2,6,34,0.000580224223,-0.00142109394
b/strided/h2,b,strided,h2,6,35,-0.00850387475,-0.00242054462
b/strided/h2,b,strided,h2,6,36,0.00625339152,-0.00242054462
b/strided/h2,b,strided,h2,6,37,0.00260859357,0.00157725811
b/strided/h2,b,strided,h2,6,38,0.00715225843,0.00257670879
b/strided/h2,b,strided,h2,6,39,0.00446393808,0.00257670879
b/strided/h2,b,strided,h2,6,40,0.00478243084,0.00157725811
b/strided/h2,b,strided,h2,6,41,0.00817332046,-0.000421643257
b/strided/h2,b,strided,h2,6,42,-0.0151838986,-0.00242054462
b/strided/h2,b,strided,h2,6,43,0.00774967206,0.00257670879
b/strided/h2,b,strided,h2,6,44,-0.00538372806,-0.00242054462
b/strided/h2,b,strided,h2,6,45,-0.000684401006,0.000577807426
b/strided/h2,b,strided,h2,6,46,-0.0171650713,-0.00341999531
b/strided/h2,b,strided,h2,6,47,0.00675369009,0.00357615948
b/strided/h2,b,strided,h2,6,48,-0.0251973979,-0.00242054462
b/strided/h2,b,strided,h2,6,49,0.00599820913,0.00557506084
b/strided/h2,b,strided,h2,6,50,0.0117807272,0.00357615948
b/strided/h2,b,strided,h2,6,51,0.00500085765,-0.00242054462
b/strided/h2,b,strided,h2,6,52,0.00409165958,-0.000421643257
b/strided/h2,b,strided,h2,6,53,-0.00759286525,-0.00341999531
b/strided/h2,b,strided,h2,6,54,0.0108059887,0.00257670879
b/strided/h2,b,strided,h2,6,55,-0.0185399335,-0.00541889668
b/strided/h2,b,strided,h2,6,56,0.0102628218,0.00457561016
b/strided/h2,b,strided,h2,6,57,0.00943701017,0.00157725811
b/strided/h2,b,strided,h2,6,58,0.000103259474,-0.00142109394
b/strided/h2,b,strided,h2,6,59,-0.0120088532,-0.00541889668
b/strided/h2,b,strided,h2,6,60,0.0114296116,0.0085734129
b/strided/h2,b,strided,h2,6,61,0.00397523122,0.00157725811
b/strided/h2,b,strided,h2,6,62,0.00455478953,0.000577807426
b/strided/h2,b,strided,h2,6,63,-0.00378628819,-0.00142109394
b/strided/h2,b,strided,h2,7,0,0.012479201,0.00788629055
b/strided/h2,b,strided,h2,7,1,0.000147229985,-0.00510656834
b/strided/h2,b,strided,h2,7,2,0.0108526044,0.0048879385
b/strided/h2,b,strided,h2,7,3,-0.00883928105,-0.0071054697
b/strided/h2,b,strided,h2,7,4,0.00489725521,-0.00310766697
b/strided/h2,b,strided,h2,7,5,0.00830172281,0.0048879385
b/strided/h2,b,strided,h2,7,6,0.00811702944,0.00188958645
b/strided/h2,b,strided,h2,7,7,0.00082322512,-0.00510656834
b/strided/h2,b,strided,h2,7,8,0.00439613242,-0.0011087656
b/strided/h2,b,strided,h2,7,9,0.0124516683,0.00288903713
b/strided/h2,b,strided,h2,7,10,0.00955162313,0.00588738918
b/strided/h2,b,strided,h2,7,11,0.0106549365,0.0048879385
b/strided/h2,b,strided,h2,7,12,0.00898920302,0.00288903713
b/strided/h2,b,strided,h2,7,13,0.0102288353,0.00188958645
b/strided/h2,b,strided,h2,7,14,-0.00111030392,-0.0011087656
b/strided/h2,b,strided,h2,7,15,-0.00123710838,0.00188958645
b/strided/h2,b,strided,h2,7,16,-0.0432886414,-0.00610601902
b/strided/h2,b,strided,h2,7,17,0.00353376869,-0.00210821629
b/strided/h2,b,strided,h2,7,18,0.00266569782,-0.00510656834
b/strided/h2,b,strided,h2,7,19,0.00959251192,0.0048879385
b/strided/h2,b,strided,h2,7,20,0.00094735156,-0.000109314919
b/strided/h2,b,strided,h2,7,21,0.00323148467,0.00188958645
b/strided/h2,b,strided,h2,7,22,-0.0527245828,-0.00810492039
b/strided/h2,b,strided,h2,7,23,0.00331417587,0.00288903713
b/strided/h2,b,strided,h2,7,24,-0.00536153559,-0.0071054697
b/strided/h2,b,strided,h2,7,25,-0.00418190542,-0.0011087656
b/strided/h2,b,strided,h2,7,26,0.00660255388,0.00288903713
b/strided/h2,b,strided,h2,7,27,0.00748207908,0.00188958645
b/strided/h2,b,strided,h2,7,28,-0.00381430425,-0.0071054697
b/strided/h2,b,strided,h2,7,29,-0.0151083774,-0.00410711765
b/strided/h2,b,strided,h2,7,30,0.0067102902,-0.000109314919
b/strided/h2,b,strided,h2,7,31,-0.0279874809,-0.0071054697
b/strided/h2,b,strided,h2,7,32,-0.00678355154,-0.00610601902
b/strided/h2,b,strided,h2,7,33,0.00300390203,-0.0011087656
b/strided/h2,b,strided,h2,7,34,-0.0199769072,-0.00510656834
b/strided/h2,b,strided,h2,7,35,-0.00318224054,0.00588738918
b/strided/h2,b,strided,h2,7,36,-0.00351293828,-0.0011087656
b/strided/h2,b,strided,h2,7,37,0.00805537891,0.0048879385
